analysis,scenario_id,scenario_description,parameter_label,use_global_template,finalization_mode,mae,rmse,smape,hit10,total_relative_error,share_l1,stock_mae,risk_diff,delta_vs_base_mae,delta_vs_base_rmse,delta_vs_base_smape,delta_vs_base_total_relative_error,delta_vs_base_share_l1,delta_vs_base_stock_mae,delta_vs_base_risk_diff,delta_vs_base_hit10
05_feasibility_correction,round_only,"Force nonnegative integer predictions, but do not apply historical upper bounds.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,round_only,1.773611111111111,2.376096238230542,0.475674278371859,0.3236111111111111,0.010622437569884458,0.24042889636632062,6.226388888888889,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_feasibility_correction,base_model,Basic model: nonnegative integer predictions plus historical mild upper cap.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,cap,1.773611111111111,2.376096238230542,0.475674278371859,0.3236111111111111,0.010622437569884458,0.24042889636632062,6.226388888888889,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_feasibility_correction,raw_continuous,"Use raw continuous predictions without nonnegative, integer or cap correction.","lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,raw_continuous,1.779714846308283,2.3529674024048943,0.6368808552361268,0.23402777777777778,0.009008356552652811,0.23939061526351443,6.125644621354726,2.6666666666666665,0.006103735197172,-0.02312883582564762,0.16120657686426781,-0.0016140810172316465,-0.0010382811028061822,-0.10074426753416255,-0.1333333333333333,-0.08958333333333335
05_feasibility_correction,nonnegative_continuous,Only force nonnegativity; keep continuous values.,"lambda=(0.60,0.20,0.20);theta=0.70;w=[0.30,0.80]",True,nonnegative_continuous,1.779714846308283,2.3529674024048943,0.6368808552361268,0.23402777777777778,0.009008356552652811,0.23939061526351443,6.125644621354726,2.6666666666666665,0.006103735197172,-0.02312883582564762,0.16120657686426781,-0.0016140810172316465,-0.0010382811028061822,-0.10074426753416255,-0.1333333333333333,-0.08958333333333335
