analysis,scenario_id,scenario_description,parameter_label,use_global_template,finalization_mode,target_d,method,variable,station_id,zone,mae,rmse,smape,hit10,total_relative_error,share_l1
01_credibility_weight,equal_weights,"Equal weights for total activity, zero-hour ratio and peak concentration.","lambda=(0.33,0.33,0.33);theta=0.70;w=[0.30,0.80]",True,cap,7,equal_weights,combined,ALL,Recreational/Public (休闲与公共设施区),1.8450520833333333,2.433222742920727,0.5278711316666967,0.2734375,0.017637059073523163,0.3043668554619684
01_credibility_weight,volume_dominant,Emphasize baseline-day total activity.,"lambda=(0.80,0.10,0.10);theta=0.70;w=[0.30,0.80]",True,cap,7,volume_dominant,borrow,ALL,Commercial/Transit (商业与交通枢纽区),1.6111111111111112,2.071633815776009,0.4601015633344536,0.2638888888888889,0.02613065326633166,0.23508045905482006
01_credibility_weight,volume_dominant,Emphasize baseline-day total activity.,"lambda=(0.80,0.10,0.10);theta=0.70;w=[0.30,0.80]",True,cap,7,volume_dominant,return,ALL,Commercial/Transit (商业与交通枢纽区),1.8888888888888888,2.497220677295283,0.4855170519880532,0.3125,0.011730205278592375,0.26763664209821003
01_credibility_weight,volume_dominant,Emphasize baseline-day total activity.,"lambda=(0.80,0.10,0.10);theta=0.70;w=[0.30,0.80]",True,cap,7,volume_dominant,combined,ALL,Commercial/Transit (商业与交通枢纽区),1.75,2.294316649656034,0.4728093076612534,0.2881944444444444,0.018830525272547076,0.25186353124906147
01_credibility_weight,volume_dominant,Emphasize baseline-day total activity.,"lambda=(0.80,0.10,0.10);theta=0.70;w=[0.30,0.80]",True,cap,7,volume_dominant,borrow,ALL,Educational (文教科研区),1.5052083333333333,2.065338955232288,0.3587710139223163,0.515625,0.006467661691542288,0.14416154521510094
01_credibility_weight,volume_dominant,Emphasize baseline-day total activity.,"lambda=(0.80,0.10,0.10);theta=0.70;w=[0.30,0.80]",True,cap,7,volume_dominant,return,ALL,Educational (文教科研区),2.0416666666666665,2.8722813232690143,0.4236216510202285,0.390625,0.012012012012012012,0.19936045467960362
01_credibility_weight,volume_dominant,Emphasize baseline-day total activity.,"lambda=(0.80,0.10,0.10);theta=0.70;w=[0.30,0.80]",True,cap,7,volume_dominant,combined,ALL,Educational (文教科研区),1.7734375,2.5015620120236877,0.3911963324712724,0.453125,0.0027445109780439123,0.17089963180968562
01_credibility_weight,volume_dominant,Emphasize baseline-day total activity.,"lambda=(0.80,0.10,0.10);theta=0.70;w=[0.30,0.80]",True,cap,7,volume_dominant,borrow,ALL,Recreational/Public (休闲与公共设施区),1.7291666666666667,2.2935598240871475,0.5266501759720712,0.2994791666666667,0.028708133971291867,0.291770941865523
01_credibility_weight,volume_dominant,Emphasize baseline-day total activity.,"lambda=(0.80,0.10,0.10);theta=0.70;w=[0.30,0.80]",True,cap,7,volume_dominant,return,ALL,Recreational/Public (休闲与公共设施区),1.7578125,2.345763024405208,0.49072257818347276,0.2864583333333333,0.053593685085168256,0.28570204039797586
01_credibility_weight,volume_dominant,Emphasize baseline-day total activity.,"lambda=(0.80,0.10,0.10);theta=0.70;w=[0.30,0.80]",True,cap,7,volume_dominant,combined,ALL,Recreational/Public (休闲与公共设施区),1.7434895833333333,2.319808271531651,0.508686377077772,0.29296875,0.013387165320866978,0.28706480808796064
01_credibility_weight,sparsity_dominant,Emphasize low zero-hour ratio.,"lambda=(0.20,0.60,0.20);theta=0.70;w=[0.30,0.80]",True,cap,7,sparsity_dominant,borrow,ALL,Commercial/Transit (商业与交通枢纽区),1.6597222222222223,2.0766559657295187,0.4744810025004998,0.22916666666666666,0.03919597989949749,0.24233300393179286
01_credibility_weight,sparsity_dominant,Emphasize low zero-hour ratio.,"lambda=(0.20,0.60,0.20);theta=0.70;w=[0.30,0.80]",True,cap,7,sparsity_dominant,return,ALL,Commercial/Transit (商业与交通枢纽区),1.9583333333333333,2.544056253745625,0.4969024202959539,0.2638888888888889,0.021505376344086023,0.2785601495278915
01_credibility_weight,sparsity_dominant,Emphasize low zero-hour ratio.,"lambda=(0.20,0.60,0.20);theta=0.70;w=[0.30,0.80]",True,cap,7,sparsity_dominant,combined,ALL,Commercial/Transit (商业与交通枢纽区),1.8090277777777777,2.3221457988487955,0.48569171139822687,0.2465277777777778,0.03022794846382557,0.2610648263735729
01_credibility_weight,sparsity_dominant,Emphasize low zero-hour ratio.,"lambda=(0.20,0.60,0.20);theta=0.70;w=[0.30,0.80]",True,cap,7,sparsity_dominant,borrow,ALL,Educational (文教科研区),1.5104166666666667,2.066599461272874,0.3590866704879729,0.515625,0.006965174129353234,0.14457455803984032
01_credibility_weight,sparsity_dominant,Emphasize low zero-hour ratio.,"lambda=(0.20,0.60,0.20);theta=0.70;w=[0.30,0.80]",True,cap,7,sparsity_dominant,return,ALL,Educational (文教科研区),2.0416666666666665,2.8722813232690143,0.4236216510202285,0.390625,0.012012012012012012,0.19936045467960362
01_credibility_weight,sparsity_dominant,Emphasize low zero-hour ratio.,"lambda=(0.20,0.60,0.20);theta=0.70;w=[0.30,0.80]",True,cap,7,sparsity_dominant,combined,ALL,Educational (文教科研区),1.7760416666666667,2.5020824660004046,0.3913541607541007,0.453125,0.00249500998003992,0.1710595816870511
01_credibility_weight,sparsity_dominant,Emphasize low zero-hour ratio.,"lambda=(0.20,0.60,0.20);theta=0.70;w=[0.30,0.80]",True,cap,7,sparsity_dominant,borrow,ALL,Recreational/Public (休闲与公共设施区),1.8776041666666667,2.4393689416185764,0.5563996241476511,0.2708333333333333,0.019573727707699,0.3150509124756721
01_credibility_weight,sparsity_dominant,Emphasize low zero-hour ratio.,"lambda=(0.20,0.60,0.20);theta=0.70;w=[0.30,0.80]",True,cap,7,sparsity_dominant,return,ALL,Recreational/Public (休闲与公共设施区),1.8541666666666667,2.4759257527909297,0.5047629722522192,0.2760416666666667,0.05650186954715413,0.3041536162414885
01_credibility_weight,sparsity_dominant,Emphasize low zero-hour ratio.,"lambda=(0.20,0.60,0.20);theta=0.70;w=[0.30,0.80]",True,cap,7,sparsity_dominant,combined,ALL,Recreational/Public (休闲与公共设施区),1.8658854166666667,2.4577153177968625,0.5305812981999352,0.2734375,0.019337016574585635,0.3078192059283025
01_credibility_weight,smoothness_dominant,Emphasize low peak concentration.,"lambda=(0.20,0.20,0.60);theta=0.70;w=[0.30,0.80]",True,cap,7,smoothness_dominant,borrow,ALL,Commercial/Transit (商业与交通枢纽区),1.6666666666666667,2.0783273188899876,0.4749290311743349,0.22916666666666666,0.03819095477386935,0.24332109870144877
01_credibility_weight,smoothness_dominant,Emphasize low peak concentration.,"lambda=(0.20,0.20,0.60);theta=0.70;w=[0.30,0.80]",True,cap,7,smoothness_dominant,return,ALL,Commercial/Transit (商业与交通枢纽区),1.9375,2.520747243709029,0.49414684254037616,0.2638888888888889,0.026392961876832845,0.275854149736777
01_credibility_weight,smoothness_dominant,Emphasize low peak concentration.,"lambda=(0.20,0.20,0.60);theta=0.70;w=[0.30,0.80]",True,cap,7,smoothness_dominant,combined,ALL,Commercial/Transit (商业与交通枢纽区),1.8020833333333333,2.310152712604852,0.48453793685735547,0.2465277777777778,0.03221010901883053,0.2600055719720671
01_credibility_weight,smoothness_dominant,Emphasize low peak concentration.,"lambda=(0.20,0.20,0.60);theta=0.70;w=[0.30,0.80]",True,cap,7,smoothness_dominant,borrow,ALL,Educational (文教科研区),1.5052083333333333,2.065338955232288,0.3587710139223163,0.515625,0.006467661691542288,0.14416154521510094
01_credibility_weight,smoothness_dominant,Emphasize low peak concentration.,"lambda=(0.20,0.20,0.60);theta=0.70;w=[0.30,0.80]",True,cap,7,smoothness_dominant,return,ALL,Educational (文教科研区),2.0416666666666665,2.8722813232690143,0.4236216510202285,0.390625,0.012012012012012012,0.19936045467960362
01_credibility_weight,smoothness_dominant,Emphasize low peak concentration.,"lambda=(0.20,0.20,0.60);theta=0.70;w=[0.30,0.80]",True,cap,7,smoothness_dominant,combined,ALL,Educational (文教科研区),1.7734375,2.5015620120236877,0.3911963324712724,0.453125,0.0027445109780439123,0.17089963180968562
01_credibility_weight,smoothness_dominant,Emphasize low peak concentration.,"lambda=(0.20,0.20,0.60);theta=0.70;w=[0.30,0.80]",True,cap,7,smoothness_dominant,borrow,ALL,Recreational/Public (休闲与公共设施区),1.8958333333333333,2.4706611800622658,0.5600828146461304,0.2708333333333333,0.01652892561983471,0.31789714156384713
01_credibility_weight,smoothness_dominant,Emphasize low peak concentration.,"lambda=(0.20,0.20,0.60);theta=0.70;w=[0.30,0.80]",True,cap,7,smoothness_dominant,return,ALL,Recreational/Public (休闲与公共设施区),1.875,2.5020824660004046,0.5080324470236016,0.2760416666666667,0.05733277939343581,0.3079236903236722
01_credibility_weight,smoothness_dominant,Emphasize low peak concentration.,"lambda=(0.20,0.20,0.60);theta=0.70;w=[0.30,0.80]",True,cap,7,smoothness_dominant,combined,ALL,Recreational/Public (休闲与公共设施区),1.8854166666666667,2.4864214579726154,0.534057630834866,0.2734375,0.021249468763280918,0.3114845489696453
01_credibility_weight,stability_dominant,Emphasize both low zero-hour ratio and low peak concentration.,"lambda=(0.20,0.40,0.40);theta=0.70;w=[0.30,0.80]",True,cap,7,stability_dominant,borrow,ALL,Commercial/Transit (商业与交通枢纽区),1.6666666666666667,2.0783273188899876,0.4749290311743349,0.22916666666666666,0.03819095477386935,0.24332109870144877
01_credibility_weight,stability_dominant,Emphasize both low zero-hour ratio and low peak concentration.,"lambda=(0.20,0.40,0.40);theta=0.70;w=[0.30,0.80]",True,cap,7,stability_dominant,return,ALL,Commercial/Transit (商业与交通枢纽区),1.9652777777777777,2.545420724883544,0.49797079636433,0.2569444444444444,0.022482893450635387,0.2793802541544477
01_credibility_weight,stability_dominant,Emphasize both low zero-hour ratio and low peak concentration.,"lambda=(0.20,0.40,0.40);theta=0.70;w=[0.30,0.80]",True,cap,7,stability_dominant,combined,ALL,Commercial/Transit (商业与交通枢纽区),1.8159722222222223,2.3236405822664477,0.48644991376933244,0.24305555555555555,0.03022794846382557,0.2618705538756202
01_credibility_weight,stability_dominant,Emphasize both low zero-hour ratio and low peak concentration.,"lambda=(0.20,0.40,0.40);theta=0.70;w=[0.30,0.80]",True,cap,7,stability_dominant,borrow,ALL,Educational (文教科研区),1.5052083333333333,2.065338955232288,0.3587710139223163,0.515625,0.006467661691542288,0.14416154521510094
01_credibility_weight,stability_dominant,Emphasize both low zero-hour ratio and low peak concentration.,"lambda=(0.20,0.40,0.40);theta=0.70;w=[0.30,0.80]",True,cap,7,stability_dominant,return,ALL,Educational (文教科研区),2.0416666666666665,2.8722813232690143,0.4236216510202285,0.390625,0.012012012012012012,0.19936045467960362
01_credibility_weight,stability_dominant,Emphasize both low zero-hour ratio and low peak concentration.,"lambda=(0.20,0.40,0.40);theta=0.70;w=[0.30,0.80]",True,cap,7,stability_dominant,combined,ALL,Educational (文教科研区),1.7734375,2.5015620120236877,0.3911963324712724,0.453125,0.0027445109780439123,0.17089963180968562
01_credibility_weight,stability_dominant,Emphasize both low zero-hour ratio and low peak concentration.,"lambda=(0.20,0.40,0.40);theta=0.70;w=[0.30,0.80]",True,cap,7,stability_dominant,borrow,ALL,Recreational/Public (休闲与公共设施区),1.8802083333333333,2.442036377015434,0.5565686665453119,0.2708333333333333,0.01826881252718573,0.31538404510327933
01_credibility_weight,stability_dominant,Emphasize both low zero-hour ratio and low peak concentration.,"lambda=(0.20,0.40,0.40);theta=0.70;w=[0.30,0.80]",True,cap,7,stability_dominant,return,ALL,Recreational/Public (休闲与公共设施区),1.875,2.5010414497431532,0.5080758498013794,0.2734375,0.05816368923971749,0.3076613223195323
01_credibility_weight,stability_dominant,Emphasize both low zero-hour ratio and low peak concentration.,"lambda=(0.20,0.40,0.40);theta=0.70;w=[0.30,0.80]",True,cap,7,stability_dominant,combined,ALL,Recreational/Public (休闲与公共设施区),1.8776041666666667,2.4717149916606487,0.5323222581733457,0.2721354166666667,0.0208244793880153,0.30997847015630164
